C:\Users\jnajmon\PycharmProjects\ANN_derivatives_TO\venv\Scripts\python.exe "C:\Program Files\JetBrains\PyCharm 2021.2.3\plugins\python\helpers\pydev\pydevconsole.py" --mode=client --port=60715
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\jnajmon\\PycharmProjects\\ANN_derivatives_TO', 'C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO'])
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)] on win32
runfile('C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO/Run_HBTO_ANN.py', wdir='C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO')
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  718  |  901  | 4736  | +8.3904e+01 | 1.58e-01 | 5.53e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  719  |  902  | 4740  | +8.3894e+01 | 1.58e-01 | 5.49e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  720  |  903  | 4744  | +8.3884e+01 | 1.58e-01 | 5.45e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  721  |  904  | 4748  | +8.3875e+01 | 1.58e-01 | 5.41e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  722  |  905  | 4752  | +8.3865e+01 | 1.58e-01 | 5.37e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  723  |  906  | 4756  | +8.3855e+01 | 1.58e-01 | 5.35e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  724  |  907  | 4760  | +8.3845e+01 | 1.58e-01 | 5.34e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  725  |  908  | 4764  | +8.3836e+01 | 1.58e-01 | 5.34e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  726  |  909  | 4768  | +8.3826e+01 | 1.58e-01 | 5.33e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  727  |  911  | 4772  | +8.3826e+01 | 7.90e-02 | 5.33e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  728  |  912  | 4773  | +8.3821e+01 | 7.90e-02 | 5.33e-03 | 3.16e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  729  |  913  | 4774  | +8.3815e+01 | 7.90e-02 | 5.32e-03 | 3.17e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  730  |  914  | 4775  | +8.3810e+01 | 7.90e-02 | 5.31e-03 | 3.17e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  731  |  915  | 4776  | +8.3804e+01 | 7.90e-02 | 5.30e-03 | 3.17e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  732  |  916  | 4777  | +8.3799e+01 | 7.90e-02 | 5.29e-03 | 3.18e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  733  |  917  | 4778  | +8.3794e+01 | 7.90e-02 | 5.28e-03 | 3.18e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  734  |  918  | 4779  | +8.3788e+01 | 7.90e-02 | 5.27e-03 | 3.18e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  735  |  919  | 4780  | +8.3783e+01 | 7.90e-02 | 5.26e-03 | 3.19e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  736  |  920  | 4781  | +8.3778e+01 | 7.90e-02 | 5.25e-03 | 3.19e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  737  |  921  | 4782  | +8.3773e+01 | 7.90e-02 | 5.24e-03 | 3.19e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  738  |  922  | 4783  | +8.3767e+01 | 7.90e-02 | 5.23e-03 | 3.20e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  739  |  923  | 4784  | +8.3762e+01 | 7.90e-02 | 5.22e-03 | 3.20e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  740  |  924  | 4785  | +8.3757e+01 | 7.90e-02 | 5.20e-03 | 3.20e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  741  |  925  | 4786  | +8.3752e+01 | 7.90e-02 | 5.19e-03 | 3.21e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  742  |  926  | 4787  | +8.3747e+01 | 7.90e-02 | 5.18e-03 | 3.21e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  743  |  927  | 4788  | +8.3742e+01 | 7.90e-02 | 5.17e-03 | 3.21e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  744  |  928  | 4789  | +8.3737e+01 | 7.90e-02 | 5.15e-03 | 3.22e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  745  |  929  | 4790  | +8.3732e+01 | 7.90e-02 | 5.14e-03 | 3.22e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  746  |  930  | 4791  | +8.3727e+01 | 7.90e-02 | 5.12e-03 | 3.23e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  747  |  931  | 4792  | +8.3722e+01 | 7.90e-02 | 5.11e-03 | 3.23e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  748  |  932  | 4793  | +8.3717e+01 | 7.90e-02 | 5.09e-03 | 3.23e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  749  |  933  | 4794  | +8.3712e+01 | 7.90e-02 | 5.08e-03 | 3.24e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  750  |  934  | 4795  | +8.3707e+01 | 7.90e-02 | 5.06e-03 | 3.24e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  751  |  935  | 4796  | +8.3702e+01 | 7.90e-02 | 5.05e-03 | 3.24e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  752  |  936  | 4797  | +8.3697e+01 | 7.90e-02 | 5.03e-03 | 3.25e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  753  |  937  | 4798  | +8.3692e+01 | 7.90e-02 | 5.01e-03 | 3.25e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  754  |  938  | 4799  | +8.3688e+01 | 7.90e-02 | 5.00e-03 | 3.26e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  755  |  939  | 4800  | +8.3683e+01 | 7.90e-02 | 4.98e-03 | 3.26e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  756  |  940  | 4801  | +8.3678e+01 | 7.90e-02 | 4.96e-03 | 3.26e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  757  |  941  | 4802  | +8.3674e+01 | 7.90e-02 | 4.95e-03 | 3.27e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  758  |  942  | 4803  | +8.3669e+01 | 7.90e-02 | 4.93e-03 | 3.27e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  759  |  943  | 4804  | +8.3665e+01 | 7.90e-02 | 4.91e-03 | 3.27e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  760  |  944  | 4805  | +8.3660e+01 | 7.90e-02 | 4.89e-03 | 3.28e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  761  |  945  | 4806  | +8.3655e+01 | 7.90e-02 | 4.87e-03 | 3.28e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  762  |  946  | 4807  | +8.3651e+01 | 7.90e-02 | 4.85e-03 | 3.28e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  763  |  947  | 4808  | +8.3646e+01 | 7.90e-02 | 4.83e-03 | 3.29e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  764  |  948  | 4809  | +8.3642e+01 | 7.90e-02 | 4.81e-03 | 3.29e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  765  |  949  | 4810  | +8.3637e+01 | 7.90e-02 | 4.80e-03 | 3.29e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  766  |  950  | 4811  | +8.3633e+01 | 7.90e-02 | 4.78e-03 | 3.29e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  767  |  951  | 4812  | +8.3629e+01 | 7.90e-02 | 4.75e-03 | 3.30e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  768  |  952  | 4813  | +8.3624e+01 | 7.90e-02 | 4.73e-03 | 3.30e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  769  |  953  | 4814  | +8.3620e+01 | 7.90e-02 | 4.71e-03 | 3.30e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  770  |  954  | 4815  | +8.3616e+01 | 7.90e-02 | 4.69e-03 | 3.30e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  771  |  955  | 4816  | +8.3611e+01 | 7.90e-02 | 4.67e-03 | 3.31e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  772  |  956  | 4817  | +8.3607e+01 | 7.90e-02 | 4.65e-03 | 3.31e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  773  |  957  | 4818  | +8.3603e+01 | 7.90e-02 | 4.63e-03 | 3.31e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  774  |  958  | 4819  | +8.3598e+01 | 7.90e-02 | 4.61e-03 | 3.32e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  775  |  959  | 4820  | +8.3594e+01 | 7.90e-02 | 4.59e-03 | 3.32e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  776  |  961  | 4821  | +8.3594e+01 | 3.95e-02 | 4.59e-03 | 3.32e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  777  |  962  | 4822  | +8.3592e+01 | 3.95e-02 | 4.58e-03 | 8.31e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  778  |  964  | 4823  | +8.3592e+01 | 1.98e-02 | 4.58e-03 | 8.31e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  779  |  966  | 4824  | +8.3592e+01 | 9.88e-03 | 4.58e-03 | 8.31e-09 | 1.00e+00 |  4.00e-03   |   2   |
|  780  |  967  | 4825  | +8.3591e+01 | 9.88e-03 | 4.57e-03 | 5.19e-10 | 1.00e+00 |  4.00e-03   |   2   |
|  781  |  969  | 4826  | +8.3591e+01 | 4.94e-03 | 4.57e-03 | 5.19e-10 | 1.00e+00 |  4.00e-03   |   2   |
|  782  |  971  | 4827  | +8.3591e+01 | 2.47e-03 | 4.57e-03 | 5.19e-10 | 1.00e+00 |  4.00e-03   |   2   |
|  783  |  973  | 4828  | +8.3591e+01 | 1.23e-03 | 4.57e-03 | 5.19e-10 | 1.00e+00 |  4.00e-03   |   2   |
|  784  |  975  | 4829  | +8.3591e+01 | 6.17e-04 | 4.57e-03 | 5.19e-10 | 1.00e+00 |  4.00e-03   |   2   |
|  785  |  976  | 4829  | +8.3591e+01 | 1.00e+00 | 4.93e-03 | 5.19e-10 | 1.00e+00 |  8.00e-04   |   0   |
|  786  |  977  | 4834  | +8.3473e+01 | 2.00e+00 | 4.92e-03 | 1.07e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  787  |  978  | 4841  | +8.3274e+01 | 4.00e+00 | 4.94e-03 | 2.48e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  788  |  979  | 4850  | +8.2943e+01 | 8.00e+00 | 4.97e-03 | 6.24e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  789  |  980  | 4871  | +8.2943e+01 | 8.00e-01 | 4.97e-03 | 6.24e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  790  |  981  | 4876  | +8.2857e+01 | 1.60e+00 | 4.95e-03 | 6.75e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  791  |  982  | 4882  | +8.2713e+01 | 3.20e+00 | 4.96e-03 | 1.51e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  792  |  983  | 4890  | +8.2467e+01 | 6.40e+00 | 4.98e-03 | 3.84e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  793  |  984  | 4906  | +8.2110e+01 | 1.26e+01 | 4.96e-03 | 7.76e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  794  |  985  | 4965  | +8.2110e+01 | 1.26e+00 | 4.96e-03 | 7.76e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  795  |  986  | 4972  | +8.2009e+01 | 2.52e+00 | 4.96e-03 | 8.68e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  796  |  987  | 4980  | +8.1837e+01 | 5.05e+00 | 4.96e-03 | 2.08e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  797  |  988  | 4993  | +8.1837e+01 | 5.05e-01 | 4.96e-03 | 2.08e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  798  |  989  | 4998  | +8.1791e+01 | 1.01e+00 | 4.93e-03 | 2.90e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  799  |  990  | 5004  | +8.1715e+01 | 2.02e+00 | 4.98e-03 | 5.86e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  800  |  991  | 5012  | +8.1584e+01 | 4.04e+00 | 5.04e-03 | 1.30e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  801  |  992  | 5024  | +8.1369e+01 | 8.08e+00 | 5.11e-03 | 3.02e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  802  |  993  | 5049  | +8.1369e+01 | 8.08e-01 | 5.11e-03 | 3.02e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  803  |  994  | 5055  | +8.1311e+01 | 1.62e+00 | 5.17e-03 | 3.97e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  804  |  995  | 5062  | +8.1213e+01 | 3.23e+00 | 5.25e-03 | 8.00e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  805  |  996  | 5073  | +8.1052e+01 | 6.46e+00 | 5.27e-03 | 1.89e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  806  |  997  | 5092  | +8.1052e+01 | 6.46e-01 | 5.27e-03 | 1.89e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  807  |  998  | 5098  | +8.1007e+01 | 1.29e+00 | 5.31e-03 | 2.89e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  808  |  999  | 5105  | +8.0933e+01 | 2.58e+00 | 5.42e-03 | 5.59e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  809  | 1000  | 5114  | +8.0808e+01 | 5.17e+00 | 5.47e-03 | 1.23e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  810  | 1001  | 5129  | +8.0808e+01 | 5.17e-01 | 5.47e-03 | 1.23e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  811  | 1002  | 5135  | +8.0771e+01 | 1.03e+00 | 5.48e-03 | 2.23e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  812  | 1003  | 5142  | +8.0714e+01 | 2.07e+00 | 5.62e-03 | 4.26e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  813  | 1004  | 5150  | +8.0616e+01 | 4.14e+00 | 5.68e-03 | 8.25e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  814  | 1005  | 5162  | +8.0456e+01 | 4.14e+00 | 5.76e-03 | 1.91e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  815  | 1006  | 5174  | +8.0310e+01 | 4.14e+00 | 5.84e-03 | 1.66e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  816  | 1007  | 5186  | +8.0173e+01 | 4.14e+00 | 5.88e-03 | 1.45e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  817  | 1008  | 5199  | +8.0044e+01 | 4.14e+00 | 5.92e-03 | 1.28e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  818  | 1009  | 5213  | +7.9920e+01 | 4.14e+00 | 5.95e-03 | 1.17e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  819  | 1010  | 5227  | +7.9803e+01 | 4.14e+00 | 5.98e-03 | 1.02e-06 | 1.00e+00 |  8.00e-04   |   2   |
|  820  | 1011  | 5242  | +7.9693e+01 | 4.14e+00 | 5.98e-03 | 8.97e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  821  | 1012  | 5258  | +7.9589e+01 | 4.14e+00 | 6.00e-03 | 8.03e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  822  | 1013  | 5275  | +7.9589e+01 | 4.14e-01 | 6.00e-03 | 8.03e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  823  | 1014  | 5282  | +7.9569e+01 | 8.27e-01 | 6.02e-03 | 7.67e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  824  | 1015  | 5290  | +7.9538e+01 | 1.65e+00 | 6.08e-03 | 1.30e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  825  | 1016  | 5301  | +7.9488e+01 | 1.65e+00 | 6.14e-03 | 2.58e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  826  | 1017  | 5312  | +7.9441e+01 | 1.65e+00 | 6.22e-03 | 2.38e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  827  | 1018  | 5323  | +7.9395e+01 | 1.65e+00 | 6.32e-03 | 2.17e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  828  | 1019  | 5335  | +7.9352e+01 | 1.65e+00 | 6.41e-03 | 2.02e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  829  | 1020  | 5347  | +7.9311e+01 | 1.65e+00 | 6.46e-03 | 1.98e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  830  | 1021  | 5359  | +7.9271e+01 | 1.65e+00 | 6.50e-03 | 1.89e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  831  | 1022  | 5371  | +7.9235e+01 | 1.65e+00 | 6.55e-03 | 1.81e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  832  | 1023  | 5383  | +7.9200e+01 | 1.65e+00 | 6.61e-03 | 1.72e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  833  | 1024  | 5395  | +7.9167e+01 | 1.65e+00 | 6.66e-03 | 1.62e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  834  | 1025  | 5408  | +7.9136e+01 | 1.65e+00 | 6.71e-03 | 1.53e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  835  | 1026  | 5422  | +7.9104e+01 | 1.65e+00 | 6.74e-03 | 1.49e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  836  | 1027  | 5437  | +7.9072e+01 | 1.65e+00 | 6.76e-03 | 1.45e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  837  | 1028  | 5451  | +7.9044e+01 | 1.65e+00 | 6.79e-03 | 1.40e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  838  | 1029  | 5463  | +7.9018e+01 | 1.65e+00 | 6.85e-03 | 1.31e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  839  | 1031  | 5475  | +7.9018e+01 | 8.27e-01 | 6.85e-03 | 1.31e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  840  | 1032  | 5485  | +7.8996e+01 | 1.65e+00 | 6.93e-03 | 4.58e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  841  | 1033  | 5498  | +7.8970e+01 | 1.65e+00 | 6.99e-03 | 5.29e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  842  | 1034  | 5512  | +7.8944e+01 | 1.65e+00 | 7.06e-03 | 4.43e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  843  | 1035  | 5528  | +7.8919e+01 | 1.65e+00 | 7.13e-03 | 4.00e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  844  | 1036  | 5544  | +7.8894e+01 | 1.65e+00 | 7.19e-03 | 3.73e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  845  | 1037  | 5562  | +7.8870e+01 | 1.65e+00 | 7.25e-03 | 3.08e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  846  | 1039  | 5581  | +7.8870e+01 | 8.27e-01 | 7.25e-03 | 3.08e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  847  | 1040  | 5595  | +7.8851e+01 | 1.65e+00 | 7.30e-03 | 2.88e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  848  | 1042  | 5614  | +7.8851e+01 | 8.27e-01 | 7.30e-03 | 2.88e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  849  | 1043  | 5628  | +7.8832e+01 | 1.65e+00 | 7.35e-03 | 2.71e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  850  | 1045  | 5647  | +7.8832e+01 | 8.27e-01 | 7.35e-03 | 2.71e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  851  | 1046  | 5661  | +7.8813e+01 | 1.65e+00 | 7.41e-03 | 2.64e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  852  | 1048  | 5681  | +7.8813e+01 | 8.27e-01 | 7.41e-03 | 2.64e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  853  | 1049  | 5696  | +7.8795e+01 | 1.65e+00 | 7.48e-03 | 2.67e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  854  | 1051  | 5717  | +7.8795e+01 | 8.27e-01 | 7.48e-03 | 2.67e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  855  | 1052  | 5732  | +7.8777e+01 | 1.65e+00 | 7.54e-03 | 2.82e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  856  | 1054  | 5754  | +7.8777e+01 | 8.27e-01 | 7.54e-03 | 2.82e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  857  | 1055  | 5769  | +7.8759e+01 | 1.65e+00 | 7.60e-03 | 3.03e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  858  | 1057  | 5791  | +7.8759e+01 | 8.27e-01 | 7.60e-03 | 3.03e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  859  | 1058  | 5805  | +7.8741e+01 | 1.65e+00 | 7.65e-03 | 3.24e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  860  | 1060  | 5826  | +7.8741e+01 | 8.27e-01 | 7.65e-03 | 3.24e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  861  | 1061  | 5840  | +7.8724e+01 | 8.27e-01 | 7.70e-03 | 3.33e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  862  | 1062  | 5854  | +7.8707e+01 | 8.27e-01 | 7.76e-03 | 3.34e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  863  | 1063  | 5868  | +7.8690e+01 | 8.27e-01 | 7.81e-03 | 3.32e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  864  | 1064  | 5882  | +7.8674e+01 | 8.27e-01 | 7.86e-03 | 3.52e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  865  | 1065  | 5895  | +7.8657e+01 | 8.27e-01 | 7.92e-03 | 3.67e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  866  | 1066  | 5907  | +7.8641e+01 | 8.27e-01 | 7.99e-03 | 3.66e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  867  | 1067  | 5919  | +7.8625e+01 | 8.27e-01 | 8.04e-03 | 3.57e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  868  | 1068  | 5931  | +7.8609e+01 | 8.27e-01 | 8.09e-03 | 3.50e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  869  | 1069  | 5944  | +7.8593e+01 | 8.27e-01 | 8.14e-03 | 3.41e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  870  | 1070  | 5957  | +7.8577e+01 | 8.27e-01 | 8.19e-03 | 3.32e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  871  | 1071  | 5971  | +7.8561e+01 | 8.27e-01 | 8.24e-03 | 3.30e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  872  | 1072  | 5985  | +7.8544e+01 | 8.27e-01 | 8.28e-03 | 3.24e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  873  | 1073  | 5998  | +7.8529e+01 | 8.27e-01 | 8.32e-03 | 3.10e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  874  | 1074  | 6011  | +7.8513e+01 | 8.27e-01 | 8.35e-03 | 2.88e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  875  | 1075  | 6024  | +7.8499e+01 | 8.27e-01 | 8.37e-03 | 2.67e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  876  | 1076  | 6036  | +7.8484e+01 | 8.27e-01 | 8.39e-03 | 2.47e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  877  | 1077  | 6048  | +7.8469e+01 | 8.27e-01 | 8.42e-03 | 2.29e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  878  | 1078  | 6058  | +7.8454e+01 | 8.27e-01 | 8.44e-03 | 2.13e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  879  | 1079  | 6068  | +7.8440e+01 | 8.27e-01 | 8.46e-03 | 1.99e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  880  | 1080  | 6078  | +7.8424e+01 | 8.27e-01 | 8.45e-03 | 1.92e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  881  | 1081  | 6088  | +7.8409e+01 | 8.27e-01 | 8.45e-03 | 1.85e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  882  | 1082  | 6098  | +7.8393e+01 | 8.27e-01 | 8.43e-03 | 1.79e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  883  | 1083  | 6108  | +7.8378e+01 | 8.27e-01 | 8.41e-03 | 1.75e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  884  | 1084  | 6117  | +7.8362e+01 | 8.27e-01 | 8.39e-03 | 1.74e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  885  | 1085  | 6126  | +7.8346e+01 | 8.27e-01 | 8.36e-03 | 1.73e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  886  | 1086  | 6135  | +7.8329e+01 | 8.27e-01 | 8.33e-03 | 1.75e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  887  | 1087  | 6144  | +7.8312e+01 | 8.27e-01 | 8.31e-03 | 1.79e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  888  | 1088  | 6153  | +7.8295e+01 | 8.27e-01 | 8.28e-03 | 1.83e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  889  | 1089  | 6162  | +7.8278e+01 | 8.27e-01 | 8.26e-03 | 1.83e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  890  | 1090  | 6171  | +7.8261e+01 | 8.27e-01 | 8.23e-03 | 1.77e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  891  | 1091  | 6180  | +7.8244e+01 | 8.27e-01 | 8.20e-03 | 1.73e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  892  | 1092  | 6189  | +7.8228e+01 | 8.27e-01 | 8.17e-03 | 1.68e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  893  | 1093  | 6198  | +7.8212e+01 | 8.27e-01 | 8.14e-03 | 1.63e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  894  | 1094  | 6207  | +7.8196e+01 | 8.27e-01 | 8.11e-03 | 1.57e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  895  | 1095  | 6216  | +7.8180e+01 | 8.27e-01 | 8.08e-03 | 1.53e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  896  | 1096  | 6225  | +7.8164e+01 | 8.27e-01 | 8.05e-03 | 1.49e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  897  | 1097  | 6234  | +7.8148e+01 | 8.27e-01 | 8.02e-03 | 1.45e-07 | 1.00e+00 |  8.00e-04   |   2   |
